date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:40:58	186737/186737	---M--	200	added ('OK')	image/jpeg	etag:%226536c650-2d971%22	https://optimataxrelief.com/wp-content/uploads/2023/04/2023-how-to-report-foreign-income.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/04/2023-how-to-report-foreign-income.jpg	(from https://optimataxrelief.com/blog/how-to-report-foreign-income/)
05:40:59	12008/12008	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:40:59%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/11073	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/11073.json	(from https://optimataxrelief.com/blog/3-things-to-watch-out-for-after-the-tax-deadline/)
05:40:59	245634/245634	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:40:59%20GMT	https://optimataxrelief.com/blog/what-is-the-foreign-earned-income-exclusion/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/what-is-the-foreign-earned-income-exclusion/index.html	(from https://optimataxrelief.com/blog/how-to-report-foreign-income/)
05:41:00	2410/2410	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:00%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2F3-things-to-watch-out-for-after-the-tax-deadline%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedddbd.json	(from https://optimataxrelief.com/blog/3-things-to-watch-out-for-after-the-tax-deadline/)
05:41:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:00%20GMT	https://optimataxrelief.com/?p=11073	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index5dee.html	(from https://optimataxrelief.com/blog/3-things-to-watch-out-for-after-the-tax-deadline/)
05:41:00	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a67d39-292%22	https://optimataxrelief.com/wp-content/et-cache/16813/et-divi-dynamic-tb-11741-16813-late.css?ver=1755741497	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/16813/et-divi-dynamic-tb-11741-16813-late4674.css	(from https://optimataxrelief.com/blog/optima-newsletter-april-2023/)
05:41:01	875/875	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/optima-newsletter-april-2023/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/optima-newsletter-april-2023/feed/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-april-2023/)
05:41:01	16288/16288	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:01%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/16813	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/16813.json	(from https://optimataxrelief.com/blog/optima-newsletter-april-2023/)
05:41:02	2453/2453	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:03%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Foptima-newsletter-april-2023%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedb575.json	(from https://optimataxrelief.com/blog/optima-newsletter-april-2023/)
05:41:03	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66d67-292%22	https://optimataxrelief.com/wp-content/et-cache/11064/et-divi-dynamic-tb-11741-11064-late.css?ver=1755737447	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/11064/et-divi-dynamic-tb-11741-11064-late651a.css	(from https://optimataxrelief.com/blog/tops-risks-of-owing-the-irs/)
05:41:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:03%20GMT	https://optimataxrelief.com/?p=16813	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index1499.html	(from https://optimataxrelief.com/blog/optima-newsletter-april-2023/)
05:41:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:04%20GMT	https://optimataxrelief.com/tax-scams-and-smishing/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/tax-scams-and-smishing/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-april-2023/)
05:41:03	19044/19044	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:04%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/11064	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/11064.json	(from https://optimataxrelief.com/blog/tops-risks-of-owing-the-irs/)
05:41:04	2327/2327	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:05%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Ftops-risks-of-owing-the-irs%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed1793.json	(from https://optimataxrelief.com/blog/tops-risks-of-owing-the-irs/)
05:41:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:05%20GMT	https://optimataxrelief.com/?p=11064	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index958a.html	(from https://optimataxrelief.com/blog/tops-risks-of-owing-the-irs/)
05:41:05	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66412-292%22	https://optimataxrelief.com/wp-content/et-cache/11024/et-divi-dynamic-tb-11741-11024-late.css?ver=1755735058	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/11024/et-divi-dynamic-tb-11741-11024-late4aed.css	(from https://optimataxrelief.com/blog/why-is-my-refund-smaller-this-year/)
05:41:05	102982/102982	---M--	200	added ('OK')	image/jpeg	etag:%226536c64c-19246%22	https://optimataxrelief.com/wp-content/uploads/2023/04/2023-optima-top-risks-of-owing-IRS.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/04/2023-optima-top-risks-of-owing-IRS.jpg	(from https://optimataxrelief.com/blog/tops-risks-of-owing-the-irs/)
05:41:06	18271/18271	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:06%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/11024	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/11024.json	(from https://optimataxrelief.com/blog/why-is-my-refund-smaller-this-year/)
05:41:06	2359/2359	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:07%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fwhy-is-my-refund-smaller-this-year%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed7d4c.json	(from https://optimataxrelief.com/blog/why-is-my-refund-smaller-this-year/)
05:41:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:07%20GMT	https://optimataxrelief.com/?p=11024	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index051a.html	(from https://optimataxrelief.com/blog/why-is-my-refund-smaller-this-year/)
05:41:08	133574/133574	---M--	200	added ('OK')	image/jpeg	etag:%226536c64f-209c6%22	https://optimataxrelief.com/wp-content/uploads/2023/04/2023-optimatax-smaller-refund.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/04/2023-optimatax-smaller-refund.jpg	(from https://optimataxrelief.com/blog/why-is-my-refund-smaller-this-year/)
05:41:08	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a679a8-292%22	https://optimataxrelief.com/wp-content/et-cache/16808/et-divi-dynamic-tb-11741-16808-late.css?ver=1755740584	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/16808/et-divi-dynamic-tb-11741-16808-late19e6.css	(from https://optimataxrelief.com/blog/optima-newsletter-march-2023/)
05:41:08	875/875	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/optima-newsletter-march-2023/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/optima-newsletter-march-2023/feed/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-march-2023/)
05:41:09	16285/16285	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:09%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/16808	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/16808.json	(from https://optimataxrelief.com/blog/optima-newsletter-march-2023/)
05:41:10	2668/2668	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:10%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Foptima-newsletter-march-2023%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedb7c3.json	(from https://optimataxrelief.com/blog/optima-newsletter-march-2023/)
05:41:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:10%20GMT	https://optimataxrelief.com/?p=16808	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexc53a.html	(from https://optimataxrelief.com/blog/optima-newsletter-march-2023/)
05:41:10	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66865-292%22	https://optimataxrelief.com/wp-content/et-cache/11001/et-divi-dynamic-tb-11741-11001-late.css?ver=1755736165	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/11001/et-divi-dynamic-tb-11741-11001-latebaf3.css	(from https://optimataxrelief.com/blog/optima-continues-its-winning-run-of-stevie-customer-service-awards/)
05:41:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:11%20GMT	https://optimataxrelief.com/does-the-irs-use-private-collection-agencies-pcas/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/does-the-irs-use-private-collection-agencies-pcas/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-march-2023/)
05:41:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:11%20GMT	https://optimataxrelief.com/life-transitions-that-affect-your-taxes-part-ii/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/life-transitions-that-affect-your-taxes-part-ii/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-march-2023/)
05:41:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:11%20GMT	https://optimataxrelief.com/life-transitions-that-affect-your-taxes-part-i/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/life-transitions-that-affect-your-taxes-part-i/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-march-2023/)
05:41:11	18308/18308	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:11%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/11001	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/11001.json	(from https://optimataxrelief.com/blog/optima-continues-its-winning-run-of-stevie-customer-service-awards/)
05:41:11	2576/2576	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:12%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Foptima-continues-its-winning-run-of-stevie-customer-service-awards%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedf661.json	(from https://optimataxrelief.com/blog/optima-continues-its-winning-run-of-stevie-customer-service-awards/)
05:41:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:12%20GMT	https://optimataxrelief.com/?p=11001	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index5e32.html	(from https://optimataxrelief.com/blog/optima-continues-its-winning-run-of-stevie-customer-service-awards/)
05:41:12	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66c23-292%22	https://optimataxrelief.com/wp-content/et-cache/11004/et-divi-dynamic-tb-11741-11004-late.css?ver=1755737123	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/11004/et-divi-dynamic-tb-11741-11004-late205b.css	(from https://optimataxrelief.com/blog/how-to-avoid-tax-scams-and-fraud/)
05:41:13	544169/544169	---M--	200	added ('OK')	image/jpeg	etag:%226650cc54-84da9%22	https://optimataxrelief.com/wp-content/uploads/2024/05/Stevie-2023-Group-Picture-scaled-min.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2024/05/Stevie-2023-Group-Picture-scaled-min.jpg	(from https://optimataxrelief.com/blog/optima-continues-its-winning-run-of-stevie-customer-service-awards/)
05:41:13	21599/21599	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:13%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/11004	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/11004.json	(from https://optimataxrelief.com/blog/how-to-avoid-tax-scams-and-fraud/)
05:41:13	2342/2342	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:14%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fhow-to-avoid-tax-scams-and-fraud%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedcde9.json	(from https://optimataxrelief.com/blog/how-to-avoid-tax-scams-and-fraud/)
05:41:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:14%20GMT	https://optimataxrelief.com/?p=11004	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index94dc.html	(from https://optimataxrelief.com/blog/how-to-avoid-tax-scams-and-fraud/)
05:41:14	255813/255813	---M--	200	added ('OK')	image/jpeg	etag:%226536c642-3e745%22	https://optimataxrelief.com/wp-content/uploads/2023/03/2023-optima-howto-avoid-tax-scams.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/03/2023-optima-howto-avoid-tax-scams.jpg	(from https://optimataxrelief.com/blog/how-to-avoid-tax-scams-and-fraud/)
05:41:14	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a665c0-292%22	https://optimataxrelief.com/wp-content/et-cache/10968/et-divi-dynamic-tb-11741-10968-late.css?ver=1755735488	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/10968/et-divi-dynamic-tb-11741-10968-latec760.css	(from https://optimataxrelief.com/blog/what-you-need-to-know-about-severance-packages-and-taxes/)
05:41:15	19945/19945	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:15%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/10968	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/10968.json	(from https://optimataxrelief.com/blog/what-you-need-to-know-about-severance-packages-and-taxes/)
05:41:15	244245/244245	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:41:15%20GMT	https://optimataxrelief.com/blog/tax-fraud/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/tax-fraud/index.html	(from https://optimataxrelief.com/blog/how-to-avoid-tax-scams-and-fraud/)
05:41:15	2475/2475	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:16%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fwhat-you-need-to-know-about-severance-packages-and-taxes%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedc8cf.json	(from https://optimataxrelief.com/blog/what-you-need-to-know-about-severance-packages-and-taxes/)
05:41:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:16%20GMT	https://optimataxrelief.com/?p=10968	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexc93f.html	(from https://optimataxrelief.com/blog/what-you-need-to-know-about-severance-packages-and-taxes/)
05:41:16	211370/211370	---M--	200	added ('OK')	image/jpeg	etag:%226536c62d-339aa%22	https://optimataxrelief.com/wp-content/uploads/2023/03/2023-optima-severance-packages-taxes.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/03/2023-optima-severance-packages-taxes.jpg	(from https://optimataxrelief.com/blog/what-you-need-to-know-about-severance-packages-and-taxes/)
05:41:16	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66ca8-292%22	https://optimataxrelief.com/wp-content/et-cache/16805/et-divi-dynamic-tb-11741-16805-late.css?ver=1755737256	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/16805/et-divi-dynamic-tb-11741-16805-lateb9db.css	(from https://optimataxrelief.com/blog/optima-newsletter-february-2023/)
05:41:17	121671/121671	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:41:17%20GMT	https://optimataxrelief.com/blog/2023/03/page/2/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/2023/03/page/2/index.html	(from https://optimataxrelief.com/blog/2023/03/?paged=2)
05:41:17	884/884	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/optima-newsletter-february-2023/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/optima-newsletter-february-2023/feed/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-february-2023/)
05:41:17	15912/15912	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:17%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/16805	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/16805.json	(from https://optimataxrelief.com/blog/optima-newsletter-february-2023/)
05:41:18	2658/2658	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:18%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Foptima-newsletter-february-2023%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed8075.json	(from https://optimataxrelief.com/blog/optima-newsletter-february-2023/)
05:41:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:18%20GMT	https://optimataxrelief.com/?p=16805	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index6694.html	(from https://optimataxrelief.com/blog/optima-newsletter-february-2023/)
05:41:18	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a6708c-292%22	https://optimataxrelief.com/wp-content/et-cache/10897/et-divi-dynamic-tb-11741-10897-late.css?ver=1755738252	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/10897/et-divi-dynamic-tb-11741-10897-late958e.css	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-ii/)
05:41:18	19041/19041	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:19%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/10897	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/10897.json	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-ii/)
05:41:19	2413/2413	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:19%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Flife-transitions-that-affect-your-taxes-part-ii%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed86fe.json	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-ii/)
05:41:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:20%20GMT	https://optimataxrelief.com/?p=10897	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index6c10.html	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-ii/)
05:41:20	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a681c5-292%22	https://optimataxrelief.com/wp-content/et-cache/10886/et-divi-dynamic-tb-11741-10886-late.css?ver=1755742661	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/10886/et-divi-dynamic-tb-11741-10886-lated5fc.css	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-i/)
05:41:20	332253/332253	---M--	200	added ('OK')	image/jpeg	etag:%226536c629-511dd%22	https://optimataxrelief.com/wp-content/uploads/2023/02/2022-optimatax-life-transitions-taxes-2.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/02/2022-optimatax-life-transitions-taxes-2.jpg	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-ii/)
05:41:20	18351/18351	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:21%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/10886	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/10886.json	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-i/)
05:41:21	2421/2421	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:21%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Flife-transitions-that-affect-your-taxes-part-i%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed7d58.json	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-i/)
05:41:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:22%20GMT	https://optimataxrelief.com/?p=10886	C:/My%20Web%20Sites/Optima/optimataxrelief.com/index2176.html	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-i/)
05:41:22	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66feb-292%22	https://optimataxrelief.com/wp-content/et-cache/10865/et-divi-dynamic-tb-11741-10865-late.css?ver=1755738091	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/10865/et-divi-dynamic-tb-11741-10865-lated958.css	(from https://optimataxrelief.com/blog/does-the-irs-use-private-collection-agencies-pcas/)
05:41:22	333263/333263	---M--	200	added ('OK')	image/jpeg	etag:%226536c62a-515cf%22	https://optimataxrelief.com/wp-content/uploads/2023/02/2022-optimatax-life-transitions-taxes-1.jpg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/02/2022-optimatax-life-transitions-taxes-1.jpg	(from https://optimataxrelief.com/blog/life-transitions-that-affect-your-taxes-part-i/)
05:41:22	12347/12347	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:23%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/10865	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/10865.json	(from https://optimataxrelief.com/blog/does-the-irs-use-private-collection-agencies-pcas/)
05:41:23	2437/2437	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:23%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Fdoes-the-irs-use-private-collection-agencies-pcas%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed5f1a.json	(from https://optimataxrelief.com/blog/does-the-irs-use-private-collection-agencies-pcas/)
05:41:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:23%20GMT	https://optimataxrelief.com/?p=10865	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexf1ac.html	(from https://optimataxrelief.com/blog/does-the-irs-use-private-collection-agencies-pcas/)
05:41:23	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66f6c-292%22	https://optimataxrelief.com/wp-content/et-cache/16797/et-divi-dynamic-tb-11741-16797-late.css?ver=1755737964	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/16797/et-divi-dynamic-tb-11741-16797-late7350.css	(from https://optimataxrelief.com/blog/optima-newsletter-january-2023/)
05:41:23	881/881	---MC-	200	added ('OK')	application/rss+xml	etag:%22337126d529f96a5be48a14cace8b356e%22	https://optimataxrelief.com/blog/optima-newsletter-january-2023/feed/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/optima-newsletter-january-2023/feed/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-january-2023/)
05:41:24	16006/16006	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:24%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/16797	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/16797.json	(from https://optimataxrelief.com/blog/optima-newsletter-january-2023/)
05:41:24	2695/2695	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:25%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Fblog%2Foptima-newsletter-january-2023%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embedc251.json	(from https://optimataxrelief.com/blog/optima-newsletter-january-2023/)
05:41:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:25%20GMT	https://optimataxrelief.com/?p=16797	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexf46c.html	(from https://optimataxrelief.com/blog/optima-newsletter-january-2023/)
05:41:25	658/658	---MCZ	200	added ('OK')	text/css	etag:W/%2268a66f5f-292%22	https://optimataxrelief.com/wp-content/et-cache/10828/et-divi-dynamic-tb-11741-10828-late.css?ver=1755737951	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/10828/et-divi-dynamic-tb-11741-10828-latec274.css	(from https://optimataxrelief.com/blog/how-student-loan-forgiveness-affects-your-taxes/)
05:41:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:41:25%20GMT	https://optimataxrelief.com/tax-tips-for-2023/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/tax-tips-for-2023/index.html	(from https://optimataxrelief.com/blog/optima-newsletter-january-2023/)
05:41:25	20852/20852	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:41:26%20GMT	https://optimataxrelief.com/wp-json/wp/v2/posts/10828	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/posts/10828.json	(from https://optimataxrelief.com/blog/how-student-loan-forgiveness-affects-your-taxes/)
